id,observed_on,time_observed_at,time_zone,out_of_range,description,captive_cultivated,place_guess,latitude,longitude,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
6082015,2017-05-02,2017-05-02 15:51:00 UTC,Eastern Time (US & Canada),,"",false,"Suffolk County, US-NY, US",40.8070478266,-72.8941298694,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6124563,2017-05-06,2017-05-06 04:49:00 UTC,Eastern Time (US & Canada),,"",false,"New York, US",42.7762008414,-73.9634004341,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
6129019,2017-05-07,2017-05-07 15:29:00 UTC,Central Time (US & Canada),,Oak/Jack pine barrens with prairie openings. Sandy soil.,false,"Fish Lake WMA, Grantsburg, Burnett County, WI, USA",45.70804,-92.75468,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6129022,2017-05-07,2017-05-07 15:37:00 UTC,Central Time (US & Canada),,Oak woodland with red maple.,false,"Fish Lake WMA, Grantsburg, Burnett County, WI, USA",45.70863,-92.75843,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6129039,2017-05-07,2017-05-07 16:32:00 UTC,Central Time (US & Canada),,Open sandy area along trail.,false,"Fish Lake WMA, Grantsburg, Burnett County, WI, USA",45.70071,-92.76614,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6134701,2017-05-07,2017-05-07 21:37:40 UTC,Central Time (US & Canada),,,false,"101-109 280th Street Osceola, WI 54020",45.2263287139,-92.735303342,,,false,gps,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6146466,2017-05-06,2017-05-06 16:22:00 UTC,Central Time (US & Canada),,,false,"Walworth, Wisconsin, United States",42.7990966667,-88.508025,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6156216,2017-05-07,2017-05-07 21:34:13 UTC,Eastern Time (US & Canada),,,false,"54020, Farmington, WI, US",45.22807,-92.7353883333,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6160873,2017-05-10,2017-05-10 15:19:31 UTC,Central Time (US & Canada),,,false,"Indiana Dunes National Lakeshore, Gary, IN, US",41.6073009745,-87.2717438266,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6176030,2017-05-11,2017-05-11 23:11:32 UTC,Central Time (US & Canada),,,false,United States,45.3064747748,-92.7568568736,obscured,,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6185999,2017-05-12,2017-05-12 19:34:00 UTC,Central Time (US & Canada),,"Dry, sandy, gravel hill prairie dominated.",false,"Standing Cedars State Natural Area, Englewood Unit, East Farmington, Polk County, WI, USA",45.22828,-92.73529,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6197626,2017-05-13,2017-05-13 21:11:40 UTC,Central Time (US & Canada),,,false,"S Townline Rd, Navarino, WI, US",44.6776345605,-88.5139659327,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6199967,2017-05-13,2017-05-13 20:14:33 UTC,Eastern Time (US & Canada),,"Secor Metropark, Toledo OH",false,"Ohio, US",41.720710864,-83.6418497891,,obscured,true,"",Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6220434,2017-05-14,2017-05-15 01:12:12 UTC,Central Time (US & Canada),,,false,"2651–2731 14th Ct, Quincy, WI, US",43.8654333333,-89.8433,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6223797,2017-05-15,2017-05-15 16:05:32 UTC,Central Time (US & Canada),,,false,"24610 West Smiley Road Braidwood, IL 60408",41.24766742,-88.19361041,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6236171,2017-05-16,2017-05-16 14:53:34 UTC,Eastern Time (US & Canada),,,false,"Ohio, US",41.5876045947,-83.9057280454,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6253924,2017-05-08,2017-05-08 13:48:00 UTC,Central Time (US & Canada),,,false,"Fitchburg, WI, USA",43.028865054,-89.4436495265,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6268484,2017-05-18,2017-05-18 23:05:42 UTC,Central Time (US & Canada),,,false,"1719 County Road F, Quincy, WI, US",43.9208116667,-89.9012,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6278273,2017-05-19,2017-05-19 21:30:00 UTC,Central Time (US & Canada),,Dry oak/jack pine sand barrens with prairie openings.,false,"Sterling Barrens SNA, Cushing, Polk County, WI, USA",45.56659,-92.83135,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6280150,2017-05-19,2017-05-20 01:21:37 UTC,Central Time (US & Canada),,,false,"Wi Dept of Natural Resources-q, Quincy, WI, US",43.87135,-89.8806383333,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6285582,2017-05-19,2017-05-19 19:24:46 UTC,Central Time (US & Canada),,,false,"Indiana Dunes State Park, Chesterton, IN, US",41.648455,-87.0771638333,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6309441,2017-05-15,2017-05-15 15:57:37 UTC,Central Time (US & Canada),,,false,"24128-24550 West Smiley Road Braidwood, IL 60408",41.247265,-88.192449,,,false,,Sundial Lupine,Lupinus perennis occidentalis,wild lupine,Plantae,241558
6311373,2017-05-21,2017-05-21 18:45:49 UTC,Central Time (US & Canada),,Rushford Sand Barrens SNA,false,"Richard J. Dorer Memorial Hardwood State Forest, Rushford Village, MN, US",43.7905966667,-91.80517,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6313541,2017-05-21,2017-05-22 00:47:11 UTC,Central Time (US & Canada),,,false,"Roche-A-Cri State Park, Preston, WI, US",44.0051671655,-89.8234182019,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6318598,2017-05-19,2017-05-19 21:34:14 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.6213137551,-80.54576492,,obscured,true,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6325951,2017-05-22,2017-05-22 14:38:01 UTC,Central Time (US & Canada),,,false,"Governor Nelson State Park, Westport, WI, US",43.1346166667,-89.440405,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6335476,2017-05-12,2017-05-12 17:36:00 UTC,Central Time (US & Canada),,,false,"Dane County, WI, USA",43.1895164166,-89.8151689768,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6337503,2017-05-21,2017-05-21 19:07:00 UTC,Central Time (US & Canada),,,false,"Jefferson County, WI, USA",42.881158,-88.837568,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6338728,2017-05-14,2017-05-14 22:31:00 UTC,Central Time (US & Canada),,,false,"Fitchburg, WI, USA",43.0275137953,-89.4378423512,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6338737,2017-05-14,2017-05-14 22:17:00 UTC,Central Time (US & Canada),,,false,"Fitchburg, WI, USA",43.0300539561,-89.4396972656,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6340500,2017-05-22,2017-05-22 12:26:00 UTC,Central Time (US & Canada),,"A blue to less commonly white, 5-parted, 1"" long flower. Flowers form a 4""-8"" tall, dense, conical cluster of stalked flowers.
Plant height: 8"" to 24"" tall.
Native.
Prefers a  full to partial sun and a dry to moderate moisture habitat, In woods, prairies and in sandy soil.
Blooms: May - Jun.
Also known as Sundial Lupine.",false,"White River Prairie-Tamaracks SNA, Green Lake County, WI, USA",43.96925,-89.151367,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6345448,2017-05-15,2017-05-15 17:12:00 UTC,Central Time (US & Canada),,,false,"UW Arboretum Fitchburg, WI, USA",43.0296371135,-89.4396436214,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6350696,2017-05-24,2017-05-24 19:47:28 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.6337989174,-79.5678470223,,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6352844,2009-05-25,2009-05-25 17:31:45 UTC,Central Time (US & Canada),,"Shimmering Wild Lupine at Governor Nelson State Park in Waunakee, Wisconsin.",false,"Waunakee, Wisconsin, United States",43.135284,-89.439439,,,false,"",Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6353054,2009-05-31,2009-05-31 19:34:00 UTC,Central Time (US & Canada),,,false,"Madison, WI, USA",43.0449308665,-89.4207286835,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6353803,2017-05-24,2017-05-25 01:16:00 UTC,Central Time (US & Canada),,Just starting to bloom.,false,"Rockville County Park, Rockville, Minnesota",45.47387,-94.35554,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6364004,2017-05-25,2017-05-25 23:45:00 UTC,Central Time (US & Canada),,,false,"Burnett County, WI, USA",45.8307579041,-92.6742696762,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6365123,2017-05-25,2017-05-26 00:24:00 UTC,Central Time (US & Canada),,"",false,"Avon Township, Minnesota",45.59125,-94.38973,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6367270,2009-06-06,2009-06-06 17:50:00 UTC,Central Time (US & Canada),,"",false,university of wisconsin arboretum,43.04409,-89.419527,,,false,manual,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6370870,2017-05-26,2017-05-26 14:37:29 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.256163059,-83.0841287678,,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6373300,2017-05-26,2017-05-26 20:49:00 UTC,Central Time (US & Canada),,Dry sand prairie.,false,"Standing Cedars SNA, Buffalo Skull Unit, Osceola, Polk County, WI, USA",45.29216,-92.74382,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6390146,2017-05-27,2017-05-27 23:14:15 UTC,Central Time (US & Canada),,,false,"10169-11199 64th Street South Wisconsin Rapids, WI 54494",44.2974602468,-89.7443177551,,,false,gps,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6390164,2017-05-27,2017-05-27 23:17:09 UTC,Central Time (US & Canada),,,false,"6410 Mill Avenue Wisconsin Rapids, WI 54494",44.3053741455,-89.7442550659,,,false,gps,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6399170,2017-05-27,2017-05-27 18:23:00 UTC,Central Time (US & Canada),,,false,"Dane County, WI, USA",43.106865,-89.802002,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6407571,2017-05-28,2017-05-28 22:36:00 UTC,Central Time (US & Canada),,,false,"5551-5989 Griffith Avenue Wisconsin Rapids, WI 54494",44.351940155,-89.7587585449,,,false,gps,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6416165,2017-05-27,2017-05-27 15:32:11 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.3567581067,-81.9847477484,,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6423621,2017-05-29,2017-05-29 18:35:53 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.6354075607,-79.4804428271,,obscured,true,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6423944,2017-05-29,2017-05-29 18:36:09 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.6006619297,-79.5953787774,,obscured,true,gps,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6426103,2017-05-27,2017-05-27 22:07:00 UTC,Central Time (US & Canada),,,false,"Porter County, IN, USA",41.6619166667,-87.0508555556,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6426108,2017-05-27,2017-05-27 22:25:00 UTC,Central Time (US & Canada),,,false,"Porter County, IN, USA",41.6631055556,-87.0540694444,,,false,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6434019,2017-05-30,2017-05-30 17:31:05 UTC,Central Time (US & Canada),,,false,"North 7th Avenue Necedah, WI 54646",44.05561596,-90.17159492,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6436880,2017-05-29,2017-05-29 16:30:00 UTC,Central Time (US & Canada),,,false,"Walworth, Wisconsin, United States",42.838029,-88.459547,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6439796,2017-05-30,2017-05-31 00:28:12 UTC,Central Time (US & Canada),,,false,"Necedah National Wildlife Refuge, Cutler, WI, US",44.074769307,-90.1964210072,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6449375,2017-05-29,2017-05-29 18:26:08 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.22879354,-81.9677642754,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6449413,2017-05-29,2017-05-29 19:46:22 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.3657032625,-81.871994863,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6450501,2017-05-31,2017-05-31 17:00:00 UTC,Eastern Time (US & Canada),,Locally fairly common,false,"Ontario, CA",43.2758817699,-81.8251289142,,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6450875,2017-05-31,2017-05-31 22:45:00 UTC,Eastern Time (US & Canada),,Fields of blue lupins in the black oak savannah.,false,"Ontario, CA",43.6338977205,-79.5609749364,,obscured,true,,wild lupine,Lupinus perennis,sundial lupine,Plantae,81528
6454934,2017-05-27,2017-05-27 21:05:19 UTC,Eastern Time (US & Canada),,Common. Spectacular. One of the best oak pine savannas in the state...,false,"49408, Manlius, MI, US",42.6044283333,-86.041375,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6462404,2017-05-28,2017-05-28 18:17:00 UTC,Central Time (US & Canada),,,false,"Dane County, WI, USA",43.07845,-89.571035,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6466527,2017-06-01,2017-06-02 00:19:42 UTC,Central Time (US & Canada),,,false,"Adams County, US-WI, US",43.9275447805,-89.8976018882,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6485656,2017-05-28,2017-05-28 23:45:10 UTC,Eastern Time (US & Canada),,,false,"Huron-Manistee National Forest, Lake, MI, US",43.8941616667,-85.9764333333,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6492156,2017-06-01,2017-06-01 13:49:09 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2282407174,-81.8238910038,,obscured,true,gps,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6496809,2017-06-03,2017-06-03 11:25:00 UTC,Eastern Time (US & Canada),,,false,"New York, US",43.0143832265,-73.6506090083,,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6499357,2017-05-25,2017-05-25 15:03:17 UTC,Eastern Time (US & Canada),,,false,"Waterloo State Recreation Area, Sylvan, MI, US",42.3235633333,-84.0857,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6501699,2017-05-26,2017-05-26 14:38:41 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",42.2375138136,-83.0453616256,,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502473,2017-06-01,2017-06-01 13:24:00 UTC,Eastern Time (US & Canada),,"",false,"Ontario, CA",43.3305372038,-81.9549625904,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502509,2017-06-01,2017-06-01 14:33:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.3491188992,-81.9446540894,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502510,2017-06-01,2017-06-01 14:34:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2710451512,-81.9963366022,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502606,2017-06-01,2017-06-01 14:59:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.3658538899,-81.9700754078,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502671,2017-06-02,2017-06-02 19:18:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2417250471,-81.8611880294,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502694,2017-06-02,2017-06-02 18:49:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.3297341435,-81.9779611064,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502695,2017-06-02,2017-06-02 18:49:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2279183149,-81.8289685981,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502705,2017-06-01,2017-06-01 19:59:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.365376037,-81.9940248204,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502717,2017-06-01,2017-06-01 19:30:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2261328534,-81.8472857346,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502734,2017-06-01,2017-06-01 19:29:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2601968712,-81.8324312797,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502813,2017-06-01,2017-06-01 15:21:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.2248173141,-81.8372083889,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6502836,2017-06-01,2017-06-01 15:21:00 UTC,Eastern Time (US & Canada),,,false,"Ontario, CA",43.214835091,-81.8522847776,obscured,obscured,true,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6511403,2017-06-05,2017-06-05 18:16:52 UTC,Eastern Time (US & Canada),,"Solitary individual.  Flowers but no seeds.

Location is Albany Pine Bush Preserve, yellow trail.  ",false,"New York, US",42.6995684067,-73.8038585372,,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
6514584,2017-06-04,2017-06-04 15:23:00 UTC,Central Time (US & Canada),,,false,"Marquette County, WI, USA",43.7644133333,-89.42033,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6514589,2017-06-04,2017-06-04 15:39:00 UTC,Central Time (US & Canada),,,false,"Marquette County, WI, USA",43.7623466667,-89.4180266667,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6515326,2017-06-05,2017-06-05 19:13:00 UTC,Eastern Time (US & Canada),,,false,"Suffolk County, US-NY, US",40.8760848029,-72.8180084348,obscured,obscured,true,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
6520295,2017-05-28,2017-05-29 01:11:00 UTC,Central Time (US & Canada),,UW Waukesha Field Station,false,"Waukesha County, WI, USA",43.016395366,-88.437475115,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6520405,2017-05-28,2017-05-29 01:04:00 UTC,Central Time (US & Canada),,UW Waukesha Field Station,false,"Waukesha County, WI, USA",43.0169264779,-88.4383267164,,,false,,sundial lupine,Lupinus perennis,sundial lupine,Plantae,81528
6520942,2017-06-02,2017-06-02 20:43:37 UTC,Central Time (US & Canada),,,false,"56374, Avon township, MN, US",45.5919057897,-94.3892672323,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6529446,2017-06-04,2017-06-04 19:20:00 UTC,Central Time (US & Canada),,,false,"Columbia County, WI, USA",43.3216066667,-89.37986,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
6543273,2017-06-06,2017-06-06 13:44:00 UTC,Central Time (US & Canada),,,false,"Columbia County, WI, USA",43.523867,-89.40609,,,false,,Wild Lupine,Lupinus perennis,sundial lupine,Plantae,81528
